campaign_id,product_type,campaign_type,location,audience_size,budget,ad_text,hashtags,image_brightness,image_colorfulness,cta_strength,expected_engagement_rate,actual_leads,currency
FIN01782,Finance,Engagement,Vellore,339986,768,Discover amazing finance deals! Shop Now now!,#Viral #NewProduct,0.7435195658648522,0.9019194269699456,0.6190272789692873,1.0,813,INR
FIN02170,Finance,Conversions,Kanchipuram,355232,339,Discover amazing finance deals! Join Today now!,#Sale #Discount,0.6075668911936924,0.6795246780352948,0.6197871472452396,1.0,520,INR
FAS02107,Fashion,Traffic,Nagercoil,185595,470,Discover amazing fashion deals! Learn More now!,#Trending #Promo,0.4225661545963478,0.5788328926029581,1.0,1.0,382,INR
FAS01450,Fashion,Brand Awareness,Dindigul,251358,1890,Discover amazing fashion deals! Download App now!,#Launch #Viral,0.6297590275766229,0.6981635293229722,0.570560638194445,1.0,1538,INR
FIN01039,Finance,Conversions,Thoothukudi,273506,1675,Discover amazing finance deals! Get Offer now!,#Launch #Viral #Trending,0.7663151359292422,0.8494649960830423,0.3453729531895573,1.0,2088,INR
AUT02216,Automobile,Brand Awareness,Erode,234911,413,Discover amazing automobile deals! Sign Up now!,#InstaAd #Trending,0.4266653395889213,0.6169194115243773,1.0,1.0,426,INR
FAS01135,Fashion,Brand Awareness,Tiruchirappalli,749271,1459,Discover amazing fashion deals! Join Today now!,#LimitedOffer #Trending #Viral #BestChoice,0.6606385792520179,0.5231969090881586,0.649787130427345,1.0,1044,INR
BEA01535,Beauty,Traffic,Kanchipuram,406111,1930,Discover amazing beauty deals! Shop Now now!,#NewProduct #Launch #InstaAd #Ad,0.7600309035298509,0.6710315508608938,0.6149097106041227,1.0,1156,INR
FIT01904,Fitness,Engagement,Tiruchirappalli,853751,1508,Discover amazing fitness deals! Shop Now now!,#Trending #Discount #InstaAd #NewProduct,0.6188815213278323,0.7922233792632652,0.1737521696530789,1.0,852,INR
FIT01406,Fitness,Brand Awareness,Chennai,8899885,1912,Discover amazing fitness deals! Sign Up now!,#BrandDeal #Launch,0.6472621796390572,0.5187841032202767,1.0,1.0,2252,INR
EDU01804,Education,Engagement,Vellore,384458,582,Discover amazing education deals! Learn More now!,#Discount #Sale #Ad #LimitedOffer,0.3820215984849293,0.7251470461759597,0.9610649480185718,1.0,579,INR
FIN02242,Finance,Engagement,Tirupur,212175,635,Discover amazing finance deals! Get Offer now!,#Promo #Launch #Sale,0.5305837762892702,0.6121233112193123,1.0,1.0,1141,INR
FOO02100,Food,Engagement,Tirupur,319235,325,Discover amazing food deals! Sign Up now!,#Launch #Marketing #Trending #Ad,0.4611757402849539,0.4633521159977495,1.0,1.0,320,INR
TEC01754,Technology,Traffic,Nagercoil,154771,1723,Discover amazing technology deals! Get Offer now!,#LimitedOffer #InstaAd #BrandDeal,0.7846680518507012,0.7758815064622464,1.0,1.0,2195,INR
FOO01053,Food,Brand Awareness,Madurai,999876,1490,Discover amazing food deals! Sign Up now!,#Marketing #Discount #BestChoice #Promo,0.6522921687217323,0.196048314703864,0.9550583319588248,1.0,1090,INR
FOO01205,Food,Conversions,Thoothukudi,321300,314,Discover amazing food deals! Try Free now!,#Sale #Trending #NewProduct,0.6447051907818916,0.6540210832728355,0.3242552558084621,1.0,191,INR
TEC01330,Technology,Leads,Kanniyakumari,166925,1213,Discover amazing technology deals! Shop Now now!,#Promo #Ad #Marketing,0.5571094439169895,0.8327198189314923,0.5733148592878416,1.0,1404,INR
FIN01668,Finance,Engagement,Nagercoil,344446,1096,Discover amazing finance deals! Learn More now!,#Launch #Ad,0.6555064634215182,0.7556791143275264,0.910055008896866,1.0,1725,INR
FIN01552,Finance,Conversions,Coimbatore,2114934,459,Discover amazing finance deals! Learn More now!,#LimitedOffer #Discount #NewProduct,0.36018041889956,0.5521943293551015,0.6393249248311846,1.0,367,INR
FOO01206,Food,Engagement,Coimbatore,1047057,1459,Discover amazing food deals! Download App now!,#Sale #Launch #Ad #InstaAd,0.4548537053403339,0.783148477273614,0.4291994235264419,1.0,1249,INR
FAS01532,Fashion,Brand Awareness,Thoothukudi,468294,1057,Discover amazing fashion deals! Sign Up now!,#InstaAd #Trending,0.3213569055989527,0.596929160694327,0.1939141254484727,1.0,509,INR
TEC02080,Technology,Leads,Kanniyakumari,84425,1660,Discover amazing technology deals! Shop Now now!,#Discount #Marketing #Ad #InstaAd,0.7408345520928881,0.927396615681904,0.236296256190171,1.0,1314,INR
TEC01288,Technology,Engagement,Tirunelveli,454726,1889,Discover amazing technology deals! Learn More now!,#Ad #Launch #InstaAd,0.6984096811604454,0.7583588542144521,0.8438865280944747,1.0,1915,INR
TEC01334,Technology,Brand Awareness,Madurai,778176,1761,Discover amazing technology deals! Join Today now!,#LimitedOffer #Launch #Marketing #BestChoice,0.5929125464919961,0.7913214891744819,0.6190231607073304,1.0,2410,INR
FIT01704,Fitness,Conversions,Erode,202198,83,Discover amazing fitness deals! Get Offer now!,#Trending #Ad #NewProduct #Promo,0.7047907273036955,0.7530058232266044,0.2145825087335994,1.0,61,INR
FIN01860,Finance,Brand Awareness,Dindigul,341572,594,Discover amazing finance deals! Sign Up now!,#Promo #BestChoice,0.4787262008197854,0.7417824813128878,0.5088993084359948,1.0,437,INR
FAS01330,Fashion,Conversions,Kanniyakumari,133394,822,Discover amazing fashion deals! Download App now!,#LimitedOffer #BrandDeal #NewProduct #Trending,0.7129023472929086,0.4625069196523123,0.7453783328768886,1.0,469,INR
TEC02207,Technology,Traffic,Tirupur,351151,845,Discover amazing technology deals! Download App now!,#Marketing #Ad #BestChoice,0.7632602242815386,0.9147792474750484,0.561397589318972,1.0,1087,INR
FIT01533,Fitness,Leads,Kanchipuram,367292,1948,Discover amazing fitness deals! Shop Now now!,#Marketing #LimitedOffer,0.5246812912956643,0.626037533536796,0.777902360455007,1.0,1407,INR
EDU01184,Education,Engagement,Tirunelveli,344931,469,Discover amazing education deals! Learn More now!,#Viral #LimitedOffer #BrandDeal,0.5055182795864139,0.8709993924665078,0.7641850115591045,1.0,357,INR
BEA01347,Beauty,Traffic,Dindigul,331532,975,Discover amazing beauty deals! Sign Up now!,#BrandDeal #Promo,0.4169226071867349,0.5385624861327656,0.7447834475607475,1.0,555,INR
AUT02169,Automobile,Conversions,Dindigul,312491,1550,Discover amazing automobile deals! Learn More now!,#BrandDeal #Viral #Trending #NewProduct,0.7545792921075644,0.4656271333697651,0.5756672902371746,1.0,1687,INR
FIT02097,Fitness,Leads,Tirunelveli,460910,86,Discover amazing fitness deals! Learn More now!,#LimitedOffer #BestChoice #Launch #NewProduct,0.4813748067226065,0.5444509792667358,0.0,1.0,55,INR
AUT01288,Automobile,Leads,Chennai,8087955,1731,Discover amazing automobile deals! Shop Now now!,#Marketing #NewProduct,0.4038752423947276,0.6064384653431927,0.7871005649242093,1.0,1412,INR
EDU01501,Education,Leads,Tiruchirappalli,616586,331,Discover amazing education deals! Download App now!,#NewProduct #Launch #Trending,0.4233291542877091,0.4964409479711381,0.8403661046466964,1.0,330,INR
FAS01590,Fashion,Conversions,Dindigul,253145,87,Discover amazing fashion deals! Sign Up now!,#Discount #NewProduct #Trending,0.4250523560114505,0.6978007903177262,0.6717515925780795,1.0,76,INR
FAS01647,Fashion,Conversions,Tirunelveli,346430,929,Discover amazing fashion deals! Sign Up now!,#Trending #BestChoice #Viral,0.493280880921262,0.8297155345205418,0.7134718554727555,1.0,529,INR
AUT01352,Automobile,Traffic,Kanniyakumari,179713,1275,Discover amazing automobile deals! Sign Up now!,#Ad #Launch #NewProduct,0.7346767355979562,0.4765787816629225,0.5819381636784589,1.0,1889,INR
EDU01515,Education,Engagement,Tirunelveli,294914,1920,Discover amazing education deals! Shop Now now!,#Trending #InstaAd,0.6436315221696987,0.6007726567287193,0.6531394630579789,1.0,2364,INR
TEC01021,Technology,Traffic,Thanjavur,252870,1501,Discover amazing technology deals! Download App now!,#Viral #Discount #Promo,0.4600836953307959,0.7126273287557271,0.6787878818085841,1.0,1425,INR
AUT01289,Automobile,Traffic,Nagercoil,307990,1611,Discover amazing automobile deals! Sign Up now!,#LimitedOffer #Ad,0.468215448419652,0.6527630683394244,0.8586162187019764,1.0,1795,INR
FOO01082,Food,Leads,Salem,678387,695,Discover amazing food deals! Sign Up now!,#BestChoice #Trending,0.524729804471269,0.549636242115303,0.492074146517901,1.0,345,INR
EDU01382,Education,Traffic,Chennai,8538884,1229,Discover amazing education deals! Get Offer now!,#Ad #BrandDeal,0.7124763810910828,0.6641493791447888,0.766022691725846,1.0,1347,INR
AUT01612,Automobile,Traffic,Vellore,432351,658,Discover amazing automobile deals! Get Offer now!,#LimitedOffer #BestChoice #Sale,0.6818302036234998,0.836452966722826,0.7012564875868162,1.0,620,INR
TEC01460,Technology,Conversions,Salem,494269,975,Discover amazing technology deals! Sign Up now!,#Trending #Promo,0.2356170856215516,0.5561226087149098,0.5525752455769348,1.0,850,INR
AUT01084,Automobile,Engagement,Nagercoil,211496,594,Discover amazing automobile deals! Join Today now!,#BrandDeal #Viral,0.7062426916206987,0.9916040212555008,0.6563066237117858,1.0,718,INR
EDU02199,Education,Engagement,Nagercoil,230273,381,Discover amazing education deals! Try Free now!,#Viral #Sale,0.638659178550845,0.7599430651907092,0.3588223094579172,1.0,508,INR
BEA01545,Beauty,Leads,Nagercoil,293588,381,Discover amazing beauty deals! Shop Now now!,#BrandDeal #Sale #LimitedOffer #Viral,0.6307043788705161,0.9141999321583238,0.895945510189605,1.0,402,INR
FIT01086,Fitness,Brand Awareness,Salem,438155,1094,Discover amazing fitness deals! Join Today now!,#Marketing #Viral #LimitedOffer #InstaAd,0.8254926682376194,0.4600756704019922,0.8668947324065539,1.0,1295,INR
EDU01855,Education,Brand Awareness,Thoothukudi,320674,1936,Discover amazing education deals! Sign Up now!,#Launch #BrandDeal #Viral,0.7623124912571598,1.0,0.4861740804748473,1.0,2284,INR
BEA02066,Beauty,Brand Awareness,Tiruchirappalli,782451,1694,Discover amazing beauty deals! Join Today now!,#Ad #Marketing #Promo,0.4252566509275572,0.8993808662793719,0.6948584852599401,1.0,912,INR
TEC01435,Technology,Brand Awareness,Tirunelveli,457529,983,Discover amazing technology deals! Sign Up now!,#BestChoice #Ad #Trending #Promo,0.7111795449642918,0.7240819755692528,0.6444696656436654,1.0,1189,INR
AUT01077,Automobile,Conversions,Kanchipuram,440469,1798,Discover amazing automobile deals! Try Free now!,#BestChoice #Launch #Viral,0.6276811946528373,0.6054725991763227,0.8517505522670814,1.0,1501,INR
FIN01822,Finance,Brand Awareness,Tiruchirappalli,810987,1531,Discover amazing finance deals! Sign Up now!,#BrandDeal #Launch #Trending,0.6175605430011769,0.9856471098163706,1.0,1.0,2701,INR
FOO01234,Food,Leads,Tirupur,361047,216,Discover amazing food deals! Shop Now now!,#Launch #BestChoice,0.4348834035599586,0.6029499653228128,0.7700556793144862,1.0,203,INR
EDU02243,Education,Traffic,Kanniyakumari,125648,1474,Discover amazing education deals! Get Offer now!,#Sale #Trending,0.6097743437483771,0.4870085184205016,0.6712736671933232,1.0,1153,INR
EDU02170,Education,Leads,Madurai,756713,222,Discover amazing education deals! Join Today now!,#LimitedOffer #Marketing #BrandDeal,0.5824866517988099,0.6384752937222442,0.0,1.0,102,INR
TEC02018,Technology,Brand Awareness,Thoothukudi,219063,1634,Discover amazing technology deals! Learn More now!,#InstaAd #Discount #Promo #Sale,0.4572879681005057,0.7012162464102593,0.5121859639824232,1.0,1293,INR
AUT02222,Automobile,Conversions,Vellore,367642,1905,Discover amazing automobile deals! Shop Now now!,#Sale #Ad #Viral #NewProduct,0.5303815882889454,0.7171087631840604,1.0,1.0,2833,INR
FIN01894,Finance,Traffic,Tiruchirappalli,490093,132,Discover amazing finance deals! Sign Up now!,#Promo #Sale,0.4902360537210391,0.8470101333611753,1.0,1.0,167,INR
FIT01413,Fitness,Engagement,Kanchipuram,417215,1189,Discover amazing fitness deals! Download App now!,#LimitedOffer #Trending,0.7033205706862555,0.93057059449996,0.5188926639773886,1.0,1222,INR
AUT02121,Automobile,Brand Awareness,Coimbatore,1035954,1669,Discover amazing automobile deals! Learn More now!,#Ad #LimitedOffer #InstaAd #BestChoice,0.7610161960259065,0.4064908375628389,0.630488747557472,1.0,1622,INR
AUT02143,Automobile,Engagement,Nagercoil,127856,1298,Discover amazing automobile deals! Join Today now!,#Viral #BrandDeal,0.4736425076033604,0.9078904431607046,1.0,1.0,1591,INR
BEA01825,Beauty,Leads,Dindigul,152573,1948,Discover amazing beauty deals! Download App now!,#Promo #Marketing #Trending #InstaAd,0.6230057080898808,0.4770106570942981,0.1638496093817539,1.0,919,INR
TEC01552,Technology,Traffic,Tirupur,409416,248,Discover amazing technology deals! Get Offer now!,#Launch #Sale,0.6314197344504512,1.0,1.0,1.0,270,INR
FOO01822,Food,Traffic,Madurai,1059655,1538,Discover amazing food deals! Shop Now now!,#NewProduct #InstaAd #Viral,0.7822452400136615,0.6679808001097943,0.7022500560909658,1.0,1177,INR
BEA01899,Beauty,Brand Awareness,Chennai,10592705,1143,Discover amazing beauty deals! Join Today now!,#InstaAd #Ad #BrandDeal,0.5089580755428061,0.4318955021656909,0.9634436783907702,1.0,611,INR
FAS01144,Fashion,Conversions,Vellore,537804,1538,Discover amazing fashion deals! Get Offer now!,#Marketing #NewProduct #Promo,0.6409046690294902,0.8300763577442537,0.4584219035587168,1.0,924,INR
TEC02213,Technology,Engagement,Kanniyakumari,179608,550,Discover amazing technology deals! Learn More now!,#Trending #Sale #Discount #Marketing,0.759505269143785,0.6733801253003666,0.6581506558853468,1.0,479,INR
EDU01659,Education,Traffic,Madurai,822918,402,Discover amazing education deals! Join Today now!,#Promo #Sale #Viral #Launch,0.8836287115797437,0.7476366387780348,0.591576351059074,1.0,314,INR
AUT01280,Automobile,Conversions,Nagercoil,123752,1071,Discover amazing automobile deals! Try Free now!,#Trending #Launch,0.4440144408706301,0.5650229437154556,0.9216771484060594,1.0,1654,INR
TEC02025,Technology,Brand Awareness,Dindigul,205029,1484,Discover amazing technology deals! Download App now!,#Discount #Viral,0.7174234008619146,0.7199675226507743,0.5693061250336657,1.0,1250,INR
AUT01183,Automobile,Engagement,Thoothukudi,348757,641,Discover amazing automobile deals! Download App now!,#BrandDeal #Sale #Viral #LimitedOffer,0.484870793759696,0.7908160682656463,0.7338159566347479,1.0,674,INR
EDU01249,Education,Traffic,Dindigul,280282,323,Discover amazing education deals! Shop Now now!,#Launch #Ad #LimitedOffer #NewProduct,0.4684055207438559,0.8025601259639584,0.5342879913664011,1.0,276,INR
AUT02078,Automobile,Engagement,Salem,613837,1028,Discover amazing automobile deals! Download App now!,#Promo #Discount #NewProduct #BestChoice,0.5815186888117084,0.985235771448287,0.395329057781968,1.0,1198,INR
AUT01464,Automobile,Brand Awareness,Dindigul,266739,925,Discover amazing automobile deals! Sign Up now!,#Promo #Launch #Sale,0.4084132611818504,0.2406716452024997,1.0,1.0,602,INR
FOO02060,Food,Brand Awareness,Salem,618105,1983,Discover amazing food deals! Try Free now!,#Promo #Sale #Ad,0.7150519943030308,0.7000221866849906,0.6503942128634951,1.0,1745,INR
AUT01725,Automobile,Traffic,Tirupur,438009,1517,Discover amazing automobile deals! Get Offer now!,#NewProduct #LimitedOffer,0.586882418169061,0.3995582411292576,0.4396899978385947,1.0,1510,INR
FIN01159,Finance,Engagement,Thoothukudi,456028,314,Discover amazing finance deals! Download App now!,#BestChoice #Ad,0.4907367170245762,0.6007136533923224,0.8827907455646661,1.0,486,INR
FIT01817,Fitness,Engagement,Kanniyakumari,156908,121,Discover amazing fitness deals! Sign Up now!,#BrandDeal #Promo #BestChoice,0.7691972301741364,0.5551690762093132,0.6378977474702145,1.0,71,INR
FIN02214,Finance,Engagement,Erode,456609,1403,Discover amazing finance deals! Join Today now!,#Viral #Launch,0.5329736925073477,0.6211467680886144,0.6241118159130743,1.0,2382,INR
FIT01561,Fitness,Leads,Nagercoil,226678,1010,Discover amazing fitness deals! Sign Up now!,#Ad #Discount,0.6734540931290625,0.6389474506337535,0.6507862274017314,1.0,870,INR
BEA01105,Beauty,Leads,Salem,636676,1802,Discover amazing beauty deals! Download App now!,#Launch #Sale,0.5865882557456659,0.698968355753563,0.964568301994898,1.0,1299,INR
TEC01764,Technology,Traffic,Chennai,9366853,1617,Discover amazing technology deals! Learn More now!,#Viral #Trending #Sale,0.3143163305702078,1.0,0.1908979748668834,1.0,1116,INR
FOO01505,Food,Engagement,Dindigul,378497,1428,Discover amazing food deals! Shop Now now!,#Trending #NewProduct #BrandDeal,0.8964819946638569,0.9453558106683756,0.4625920636491087,1.0,827,INR
FOO01250,Food,Engagement,Dindigul,211268,987,Discover amazing food deals! Download App now!,#NewProduct #Viral #Trending,0.7168690320854488,0.6981597083557111,0.6109929559377414,1.0,897,INR
TEC01761,Technology,Engagement,Chennai,10582569,361,Discover amazing technology deals! Sign Up now!,#BrandDeal #Trending,0.2857405976753696,0.8562751207095473,1.0,1.0,309,INR
BEA01480,Beauty,Brand Awareness,Kanniyakumari,118243,869,Discover amazing beauty deals! Try Free now!,#Trending #Viral #BrandDeal #Sale,0.4570014814895181,0.6355860350292709,1.0,1.0,737,INR
BEA01508,Beauty,Engagement,Coimbatore,1188456,1528,Discover amazing beauty deals! Try Free now!,#Trending #BrandDeal,0.8677523834324954,0.7665047645902003,0.8285733627731738,1.0,916,INR
FIN01400,Finance,Engagement,Tirupur,231653,1552,Discover amazing finance deals! Shop Now now!,#Discount #Trending #Viral #Promo,0.578627629042375,0.841786637621477,0.8118088563076761,1.0,2265,INR
FIN01396,Finance,Brand Awareness,Tirunelveli,357729,1838,Discover amazing finance deals! Join Today now!,#Trending #Ad #Discount,0.5093587509144121,0.795646314299234,0.6741187410245291,1.0,2179,INR
AUT02110,Automobile,Traffic,Erode,428504,724,Discover amazing automobile deals! Learn More now!,#Launch #NewProduct #Marketing,0.4377002024604336,1.0,1.0,1.0,1193,INR
TEC01389,Technology,Engagement,Vellore,421829,621,Discover amazing technology deals! Learn More now!,#Trending #Discount #Ad #InstaAd,0.3936060293112553,0.3936062971589547,1.0,1.0,679,INR
AUT01643,Automobile,Brand Awareness,Kanchipuram,328377,1786,Discover amazing automobile deals! Join Today now!,#Ad #Marketing #BestChoice,0.8217724701513609,0.7837667933014907,1.0,1.0,3004,INR
FOO01123,Food,Conversions,Salem,771627,1438,Discover amazing food deals! Get Offer now!,#Viral #NewProduct #Trending,0.6522430620956473,0.7928182000390264,0.5356070291077653,1.0,1152,INR
FAS01000,Fashion,Engagement,Chennai,9574486,780,Discover amazing fashion deals! Download App now!,#Sale #Launch #Ad #Trending,0.6588869625603688,0.5141630666138881,0.7199579530539261,1.0,597,INR
BEA01614,Beauty,Brand Awareness,Kanchipuram,248756,126,Discover amazing beauty deals! Download App now!,#InstaAd #LimitedOffer #Discount #Trending,0.3805923996859051,0.7172666037574325,0.5189231090540298,1.0,95,INR
FAS01543,Fashion,Brand Awareness,Thoothukudi,240809,298,Discover amazing fashion deals! Download App now!,#BestChoice #InstaAd #NewProduct,0.5343394016393512,0.7363979765245595,0.8098715120021279,1.0,205,INR
FAS01349,Fashion,Brand Awareness,Kanniyakumari,96725,941,Discover amazing fashion deals! Download App now!,#BestChoice #Viral #NewProduct #Discount,0.2701960781656253,0.9639271324487436,0.6375475250789384,1.0,747,INR
FIN01656,Finance,Conversions,Salem,492468,1661,Discover amazing finance deals! Download App now!,#Sale #Discount #Promo #Launch,0.5093798004581516,0.5298651328121671,0.828359504550336,1.0,2702,INR
AUT02015,Automobile,Conversions,Tirunelveli,251226,1122,Discover amazing automobile deals! Get Offer now!,#InstaAd #Discount #Launch,0.5196144874189352,0.6794154892662831,0.7550971393166117,1.0,1393,INR
FIT01023,Fitness,Engagement,Kanchipuram,281182,463,Discover amazing fitness deals! Shop Now now!,#Ad #Promo #BrandDeal #Marketing,0.5802653435124824,0.3492891715512147,0.78606441999806,1.0,256,INR
FIT01964,Fitness,Conversions,Thoothukudi,229402,1240,Discover amazing fitness deals! Shop Now now!,#Ad #Viral #Sale,0.6413385142406478,0.6256495964536999,0.6892885961372427,1.0,777,INR
FAS01457,Fashion,Traffic,Madurai,504263,1938,Discover amazing fashion deals! Learn More now!,#Trending #InstaAd,0.9265578971232564,0.4750689921368126,0.9730257402548336,1.0,1031,INR
FIT01523,Fitness,Engagement,Nagercoil,327595,1866,Discover amazing fitness deals! Download App now!,#Marketing #LimitedOffer #Trending,0.5451494036513218,0.5356086741291199,0.3021573730238504,1.0,834,INR
FIN02011,Finance,Engagement,Dindigul,327900,408,Discover amazing finance deals! Get Offer now!,#InstaAd #Marketing #BrandDeal #Launch,0.6405944990254541,0.8212351468023517,0.6647323743382023,1.0,580,INR
AUT01765,Automobile,Brand Awareness,Madurai,1072212,863,Discover amazing automobile deals! Sign Up now!,#Discount #NewProduct #BrandDeal #InstaAd,0.4860396244425646,0.7592074838268477,0.3273613563809974,1.0,297,INR
EDU01372,Education,Leads,Salem,636326,656,Discover amazing education deals! Learn More now!,#Sale #LimitedOffer,0.417520563725155,0.2330105621627094,0.437909986179423,1.0,370,INR
FIN01375,Finance,Brand Awareness,Tirunelveli,424137,63,Discover amazing finance deals! Join Today now!,#Marketing #Viral,0.7920947491627651,0.680489020386873,1.0,1.0,101,INR
FIT01034,Fitness,Conversions,Erode,497881,152,Discover amazing fitness deals! Sign Up now!,#LimitedOffer #Ad,0.6941117439621298,0.845603937962428,0.7758863597078353,1.0,147,INR
FAS01131,Fashion,Conversions,Kanchipuram,360445,1823,Discover amazing fashion deals! Try Free now!,#Promo #LimitedOffer #Ad #Viral,0.5919383236546312,0.8625914224731298,0.4614845630634194,1.0,1139,INR
FIT02204,Fitness,Brand Awareness,Tirupur,448441,1164,Discover amazing fitness deals! Shop Now now!,#Marketing #Promo,0.9973387610338084,0.44558945858398,0.7167976142677377,1.0,915,INR
BEA01122,Beauty,Brand Awareness,Nagercoil,267469,1961,Discover amazing beauty deals! Download App now!,#Viral #Sale #Trending,0.6073075019090711,0.928379307393602,0.9821364443827966,1.0,1754,INR
FOO02200,Food,Conversions,Salem,690719,1470,Discover amazing food deals! Join Today now!,#NewProduct #Marketing,0.6844905934022865,1.0,0.6071449964489934,1.0,1566,INR
TEC02106,Technology,Traffic,Kanniyakumari,166145,1507,Discover amazing technology deals! Get Offer now!,#BrandDeal #Sale,0.3345873638966657,0.8288600783813465,0.6525334325032298,1.0,2119,INR
TEC01962,Technology,Conversions,Chennai,9149947,766,Discover amazing technology deals! Learn More now!,#Viral #Promo,0.6257673810193736,0.8218155506021079,1.0,1.0,745,INR
FOO01544,Food,Brand Awareness,Tirupur,238709,1029,Discover amazing food deals! Download App now!,#Marketing #Viral,0.6161627319315839,0.6254641261670074,0.5230711841394695,1.0,623,INR
BEA01163,Beauty,Engagement,Tirupur,447146,366,Discover amazing beauty deals! Get Offer now!,#Marketing #Launch,0.3936037222026303,0.781034508919479,0.7668582587376035,1.0,285,INR
TEC01363,Technology,Brand Awareness,Tirupur,392192,1544,Discover amazing technology deals! Try Free now!,#Ad #InstaAd #Launch,1.0,0.3917903550066153,0.3384275798697618,1.0,1708,INR
FAS01655,Fashion,Conversions,Tiruchirappalli,550322,859,Discover amazing fashion deals! Try Free now!,#LimitedOffer #Viral #Sale #InstaAd,0.7094729043401445,0.9783841775359838,0.7054722052912087,1.0,500,INR
EDU01637,Education,Engagement,Salem,321172,1520,Discover amazing education deals! Get Offer now!,#Sale #InstaAd #Launch #LimitedOffer,0.5728762324254902,0.8973746601074957,0.5752337034837446,1.0,1469,INR
TEC01348,Technology,Traffic,Nagercoil,111555,107,Discover amazing technology deals! Sign Up now!,#LimitedOffer #Discount #Ad,0.8195076849429823,0.5744349725859397,0.870131490286543,1.0,113,INR
FAS01592,Fashion,Conversions,Dindigul,368482,487,Discover amazing fashion deals! Try Free now!,#LimitedOffer #Trending #Discount,0.6882115012751747,0.8924690338533139,0.9364720391386598,1.0,345,INR
EDU02208,Education,Conversions,Dindigul,359689,1043,Discover amazing education deals! Sign Up now!,#BestChoice #Trending #Discount,0.5291268325917617,0.4095756610184676,0.6063525420181254,1.0,704,INR
FIT01623,Fitness,Conversions,Salem,353276,1643,Discover amazing fitness deals! Sign Up now!,#Promo #Marketing #LimitedOffer,0.6741013600519354,0.7125704345918981,0.3479030033348127,1.0,914,INR
FIT01547,Fitness,Leads,Thoothukudi,257492,506,Discover amazing fitness deals! Sign Up now!,#Sale #InstaAd,0.6430991944855605,0.8476390883671172,1.0,1.0,692,INR
TEC01137,Technology,Leads,Tiruchirappalli,584074,857,Discover amazing technology deals! Learn More now!,#BrandDeal #NewProduct #Launch,0.5397908685269359,0.503478331172966,0.4757556031165211,1.0,1013,INR
FOO01735,Food,Leads,Chennai,10610471,1381,Discover amazing food deals! Join Today now!,#NewProduct #Launch,0.7319568483662902,0.279679075898122,1.0,1.0,1073,INR
BEA01934,Beauty,Leads,Tirupur,289599,851,Discover amazing beauty deals! Try Free now!,#InstaAd #BrandDeal #NewProduct #Trending,0.309912778248385,0.4011700409714879,1.0,1.0,506,INR
BEA01895,Beauty,Leads,Tirupur,403427,251,Discover amazing beauty deals! Join Today now!,#Ad #Launch #BrandDeal #LimitedOffer,0.7929472303647249,0.4908367362833061,0.5488048034920571,1.0,210,INR
FIN01797,Finance,Brand Awareness,Salem,522320,645,Discover amazing finance deals! Get Offer now!,#Discount #Marketing #Trending,0.6131726049712078,0.2398775060318894,0.7051366038743387,1.0,593,INR
FIT01605,Fitness,Traffic,Thoothukudi,211046,1788,Discover amazing fitness deals! Learn More now!,#Ad #Trending,0.5811666996674291,0.4982075840791626,1.0,1.0,2291,INR
AUT01483,Automobile,Conversions,Dindigul,378071,1288,Discover amazing automobile deals! Try Free now!,#LimitedOffer #BestChoice #InstaAd,0.5611481797409317,0.6900483629355678,0.753221600639718,1.0,1376,INR
AUT01346,Automobile,Engagement,Dindigul,266021,1472,Discover amazing automobile deals! Get Offer now!,#Promo #InstaAd #Ad #Viral,0.6370703869746986,0.8353087103649469,0.9722896434130732,1.0,1426,INR
FIT01269,Fitness,Brand Awareness,Tirunelveli,384374,95,Discover amazing fitness deals! Try Free now!,#InstaAd #LimitedOffer #Launch #Ad,0.5563131004398916,0.3544251482748132,0.6842425396243826,1.0,63,INR
FOO01221,Food,Leads,Salem,716366,89,Discover amazing food deals! Shop Now now!,#NewProduct #BestChoice #Ad,0.6539602730619185,0.4040919810834405,0.5925789071675321,1.0,40,INR
FOO01833,Food,Engagement,Tiruchirappalli,861463,1708,Discover amazing food deals! Learn More now!,#InstaAd #Marketing #Viral #Trending,0.7374595040962643,0.784209318707124,0.8839372595007178,1.0,1977,INR
BEA01482,Beauty,Engagement,Coimbatore,2012117,879,Discover amazing beauty deals! Learn More now!,#Promo #Launch,0.7060183255790935,0.8020528769850649,0.6475123670544397,1.0,673,INR
FAS01265,Fashion,Engagement,Tiruchirappalli,520900,1748,Discover amazing fashion deals! Learn More now!,#Marketing #NewProduct #Ad #BrandDeal,0.6149887758325862,0.8731505466019179,0.4910012896009291,1.0,1200,INR
FOO01144,Food,Engagement,Kanniyakumari,169399,454,Discover amazing food deals! Learn More now!,#InstaAd #Launch #Discount #LimitedOffer,0.6902149760231877,0.6277922246870887,0.2942479847963167,1.0,388,INR
EDU01767,Education,Engagement,Dindigul,302864,1281,Discover amazing education deals! Try Free now!,#BestChoice #InstaAd,0.8028802660677635,0.6224961011896334,0.8926619433534817,1.0,1634,INR
TEC01187,Technology,Engagement,Dindigul,209129,910,Discover amazing technology deals! Shop Now now!,#BestChoice #Ad #NewProduct #Marketing,0.5106849101918998,0.8538088158730293,0.6412214839740632,1.0,1245,INR
